item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_2610,None,None,(B),nan,I+T_perp
mv_2611,None,None,(B),nan,I+T_perp
mv_2612,None,None,(B),nan,I+T_perp
mv_2613,None,None,(B),nan,I+T_perp
mv_2615,E,E,E,nan,I+T_perp
mv_2616,E,E,E,nan,I+T_perp
mv_2617,E,E,E,nan,I+T_perp
mv_2618,E,E,E,nan,I+T_perp
mv_2620,None,None,F,nan,I+T_perp
mv_2621,None,None,F,nan,I+T_perp
mv_2622,None,None,F,nan,I+T_perp
mv_2623,None,None,F,nan,I+T_perp
mv_2625,A,A,F,nan,I+T_perp
mv_2626,None,None,F,nan,I+T_perp
mv_2627,None,None,F,nan,I+T_perp
mv_2628,None,None,F,nan,I+T_perp
mv_2630,A,A,D,nan,I+T_perp
mv_2631,A,A,D,nan,I+T_perp
mv_2632,A,A,D,nan,I+T_perp
mv_2633,A,A,D,nan,I+T_perp
mv_2635,None,None,E,nan,I+T_perp
mv_2636,None,None,E,nan,I+T_perp
mv_2637,None,None,E,nan,I+T_perp
mv_2638,None,None,E,nan,I+T_perp
mv_2640,1.2,1.2,0.2,1.2,I+T_perp
mv_2641,1.2,1.2,0.2,1.2,I+T_perp
mv_2642,1.2,1.2,0.2,1.2,I+T_perp
mv_2643,1.2,1.2,0.2,1.2,I+T_perp
mv_2645,-6.42,-6.42,-5.35,-6.42,I+T_perp
mv_2646,-6.42,-6.42,-5.35,-6.42,I+T_perp
mv_2647,-6.42,-6.42,-5.35,-6.42,I+T_perp
mv_2648,-6.42,-6.42,-5.35,-6.42,I+T_perp
mv_2650,4.0,4.0,2,4.0,I+T_perp
mv_2651,4.0,4.0,2,4.0,I+T_perp
mv_2652,4.0,4.0,2,4.0,I+T_perp
mv_2653,4.0,4.0,2,4.0,I+T_perp
mv_2655,9.24,9.24,7.7,9.24,I+T_perp
mv_2656,9.24,9.24,7.7,9.24,I+T_perp
mv_2657,9.24,9.24,7.7,9.24,I+T_perp
mv_2658,9.24,9.24,7.7,9.24,I+T_perp
mv_2660,1.8,1.8,1.5,1.8,I+T_perp
mv_2661,1.8,1.8,1.5,1.8,I+T_perp
mv_2662,1.8,1.8,1.5,1.8,I+T_perp
mv_2663,1.8,1.8,1.5,1.8,I+T_perp
mv_2665,3.78,3.78,3.15,3.78,I+T_perp
mv_2666,3.78,3.78,3.15,3.78,I+T_perp
mv_2667,3.78,3.78,3.15,3.78,I+T_perp
mv_2668,3.78,3.78,3.15,3.78,I+T_perp
mv_2670,5.52,5.52,4.6,5.52,I+T_perp
mv_2671,5.52,5.52,4.6,5.52,I+T_perp
mv_2672,5.52,5.52,4.6,5.52,I+T_perp
mv_2673,5.52,5.52,4.6,5.52,I+T_perp
mv_2675,6.36,6.36,5.3,6.36,I+T_perp
mv_2676,6.36,6.36,5.3,6.36,I+T_perp
mv_2677,6.36,6.36,5.3,6.36,I+T_perp
mv_2678,6.36,6.36,5.3,6.36,I+T_perp
mv_2680,2π,2,\pi,nan,I+T_perp
mv_2681,None,None,\pi,nan,I+T_perp
mv_2682,None,None,\pi,nan,I+T_perp
mv_2683,None,None,\pi,nan,I+T_perp
mv_2685,10,10,{8}{5} \pi,nan,I+T_perp
mv_2686,None,None,{8}{5} \pi,nan,I+T_perp
mv_2687,None,None,{8}{5} \pi,nan,I+T_perp
mv_2688,None,None,{8}{5} \pi,nan,I+T_perp
mv_2690,2π,2,4 \pi,nan,I+T_perp
mv_2691,None,None,4 \pi,nan,I+T_perp
mv_2692,None,None,4 \pi,nan,I+T_perp
mv_2693,None,None,4 \pi,nan,I+T_perp
mv_2695,17,17,14,17.0,I+T_perp
mv_2696,17,17,14,17.0,I+T_perp
mv_2697,17,17,14,17.0,I+T_perp
mv_2698,17,17,14,17.0,I+T_perp
mv_2700,4,4,3,4.0,I+T_perp
mv_2701,4,4,3,4.0,I+T_perp
mv_2702,4,4,3,4.0,I+T_perp
mv_2703,4,4,3,4.0,I+T_perp
mv_2705,7.8,7.8,6.5,7.8,I+T_perp
mv_2706,7.8,7.8,6.5,7.8,I+T_perp
mv_2707,7.8,7.8,6.5,7.8,I+T_perp
mv_2708,7.8,7.8,6.5,7.8,I+T_perp
mv_2710,None,None,3 \cos (2 \pi x+4 \pi)-6,nan,I+T_perp
mv_2711,None,None,3 \cos (2 \pi x+4 \pi)-6,nan,I+T_perp
mv_2712,None,None,3 \cos (2 \pi x+4 \pi)-6,nan,I+T_perp
mv_2713,None,None,3 \cos (2 \pi x+4 \pi)-6,nan,I+T_perp
mv_2715,B,B,C,nan,I+T_perp
mv_2716,B,B,C,nan,I+T_perp
mv_2717,B,B,C,nan,I+T_perp
mv_2718,B,B,C,nan,I+T_perp
mv_2720,B,B,B,nan,I+T_perp
mv_2721,B,B,B,nan,I+T_perp
mv_2722,B,B,B,nan,I+T_perp
mv_2723,B,B,B,nan,I+T_perp
mv_2725,None,None,A,nan,I+T_perp
mv_2726,None,None,A,nan,I+T_perp
mv_2727,None,None,A,nan,I+T_perp
mv_2728,None,None,A,nan,I+T_perp
mv_2730,None,None,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,nan,I+T_perp
mv_2731,None,None,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,nan,I+T_perp
mv_2732,None,None,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,nan,I+T_perp
mv_2733,None,None,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,nan,I+T_perp
mv_2735,A,A,A,nan,I+T_perp
mv_2736,A,A,A,nan,I+T_perp
mv_2737,B,B,A,nan,I+T_perp
mv_2738,A,A,A,nan,I+T_perp
mv_2740,15,15,12.5,15.0,I+T_perp
mv_2741,15,15,12.5,15.0,I+T_perp
mv_2742,15,15,12.5,15.0,I+T_perp
mv_2743,15,15,12.5,15.0,I+T_perp
mv_2745,A,A,B,nan,I+T_perp
mv_2746,A,A,B,nan,I+T_perp
mv_2747,A,A,B,nan,I+T_perp
mv_2748,A,A,B,nan,I+T_perp
mv_2750,E,E,B,nan,I+T_perp
mv_2751,E,E,B,nan,I+T_perp
mv_2752,E,E,B,nan,I+T_perp
mv_2753,E,E,B,nan,I+T_perp
mv_2755,E,E,E,nan,I+T_perp
mv_2756,E,E,E,nan,I+T_perp
mv_2757,E,E,E,nan,I+T_perp
mv_2758,E,E,E,nan,I+T_perp
mv_2760,None,None,D,nan,I+T_perp
mv_2761,None,None,D,nan,I+T_perp
mv_2762,None,None,D,nan,I+T_perp
mv_2763,None,None,D,nan,I+T_perp
mv_2765,None,None,B,nan,I+T_perp
mv_2766,None,None,B,nan,I+T_perp
mv_2767,None,None,B,nan,I+T_perp
mv_2768,None,None,B,nan,I+T_perp
mv_2770,B,B,"A
C",nan,I+T_perp
mv_2771,C:$\cos (\pi-\theta)$,C,"A
C",nan,I+T_perp
mv_2772,C:$\cos (\pi-\theta)$,C,"A
C",nan,I+T_perp
mv_2773,C:$\cos (\pi-\theta)$,C,"A
C",nan,I+T_perp
mv_2775,4.9,4.9,"-4.9
-4.9",nan,I+T_perp
mv_2776,0.0,0.0,"-4.9
-4.9",nan,I+T_perp
mv_2777,0.0,0.0,"-4.9
-4.9",nan,I+T_perp
mv_2778,0.0,0.0,"-4.9
-4.9",nan,I+T_perp
mv_2780,1.0,1.0,-1,1.0,I+T_perp
mv_2781,1.0,1.0,-1,1.0,I+T_perp
mv_2782,1.0,1.0,-1,1.0,I+T_perp
mv_2783,1.0,1.0,-1,1.0,I+T_perp
mv_2785,A,A,C,nan,I+T_perp
mv_2786,A,A,C,nan,I+T_perp
mv_2787,A,A,C,nan,I+T_perp
mv_2788,A,A,C,nan,I+T_perp
mv_2790,A,A,A,nan,I+T_perp
mv_2791,A,A,A,nan,I+T_perp
mv_2792,A,A,A,nan,I+T_perp
mv_2793,A,A,A,nan,I+T_perp
mv_2795,None,None,B,nan,I+T_perp
mv_2796,None,None,B,nan,I+T_perp
mv_2797,None,None,B,nan,I+T_perp
mv_2798,None,None,B,nan,I+T_perp
mv_2800,C,C,C,nan,I+T_perp
mv_2801,C,C,C,nan,I+T_perp
mv_2802,C,C,C,nan,I+T_perp
mv_2803,C,C,C,nan,I+T_perp
mv_2805,C,C,B,nan,I+T_perp
mv_2806,C,C,B,nan,I+T_perp
mv_2807,C,C,B,nan,I+T_perp
mv_2808,C,C,B,nan,I+T_perp
mv_2810,C,C,B,nan,I+T_perp
mv_2811,C,C,B,nan,I+T_perp
mv_2812,C,C,B,nan,I+T_perp
mv_2813,C,C,B,nan,I+T_perp
mv_2815,B,B,B,nan,I+T_perp
mv_2816,B,B,B,nan,I+T_perp
mv_2817,B,B,B,nan,I+T_perp
mv_2818,B,B,B,nan,I+T_perp
mv_2820,C,C,B,nan,I+T_perp
mv_2821,C,C,B,nan,I+T_perp
mv_2822,C,C,B,nan,I+T_perp
mv_2823,C,C,B,nan,I+T_perp
mv_2825,B,B,A,nan,I+T_perp
mv_2826,B,B,A,nan,I+T_perp
mv_2827,B,B,A,nan,I+T_perp
mv_2828,B,B,A,nan,I+T_perp
mv_2830,D,D,C,nan,I+T_perp
mv_2831,D,D,C,nan,I+T_perp
mv_2832,D,D,C,nan,I+T_perp
mv_2833,D,D,C,nan,I+T_perp
mv_2835,g(x) = x^2 + 1,2,\[g(x)=(x + 4)^2 - 5\].,nan,I+T_perp
mv_2836,None,None,\[g(x)=(x + 4)^2 - 5\].,nan,I+T_perp
mv_2837,None,None,\[g(x)=(x + 4)^2 - 5\].,nan,I+T_perp
mv_2838,None,None,\[g(x)=(x + 4)^2 - 5\].,nan,I+T_perp
mv_2840,g(x) = x^2 + 3,2,g(x)=x^2-3,nan,I+T_perp
mv_2841,None,None,g(x)=x^2-3,nan,I+T_perp
mv_2842,None,None,g(x)=x^2-3,nan,I+T_perp
mv_2843,None,None,g(x)=x^2-3,nan,I+T_perp
mv_2845,g(x) = x^2,2,0.75 x^2,nan,I+T_perp
mv_2846,None,None,0.75 x^2,nan,I+T_perp
mv_2847,None,None,0.75 x^2,nan,I+T_perp
mv_2848,None,None,0.75 x^2,nan,I+T_perp
mv_2850,None,None,g(x)=-x^2,nan,I+T_perp
mv_2851,None,None,g(x)=-x^2,nan,I+T_perp
mv_2852,None,None,g(x)=-x^2,nan,I+T_perp
mv_2853,None,None,g(x)=-x^2,nan,I+T_perp
mv_2855,B,B,C,nan,I+T_perp
mv_2856,B,B,C,nan,I+T_perp
mv_2857,B,B,C,nan,I+T_perp
mv_2858,B,B,C,nan,I+T_perp
mv_2860,None,None,g(x)=(x+2)^2+1,nan,I+T_perp
mv_2861,None,None,g(x)=(x+2)^2+1,nan,I+T_perp
mv_2862,None,None,g(x)=(x+2)^2+1,nan,I+T_perp
mv_2863,None,None,g(x)=(x+2)^2+1,nan,I+T_perp
mv_2865,B,B,D,nan,I+T_perp
mv_2866,B,B,D,nan,I+T_perp
mv_2867,B,B,D,nan,I+T_perp
mv_2868,B,B,D,nan,I+T_perp
mv_2870,C,C,C,nan,I+T_perp
mv_2871,C,C,C,nan,I+T_perp
mv_2872,C,C,C,nan,I+T_perp
mv_2873,C,C,C,nan,I+T_perp
mv_2875,B,B,A,nan,I+T_perp
mv_2876,None,None,A,nan,I+T_perp
mv_2877,None,None,A,nan,I+T_perp
mv_2878,None,None,A,nan,I+T_perp
mv_2880,D,D,A,nan,I+T_perp
mv_2881,A,A,A,nan,I+T_perp
mv_2882,D,D,A,nan,I+T_perp
mv_2883,A,A,A,nan,I+T_perp
mv_2885,3000,3000,2500,3000.0,I+T_perp
mv_2886,3000,3000,2500,3000.0,I+T_perp
mv_2887,3000,3000,2500,3000.0,I+T_perp
mv_2888,3000,3000,2500,3000.0,I+T_perp
mv_2890,A:$Q=(0.85)^{t}$,A,C,nan,I+T_perp
mv_2891,C:$Q=(0.87)^{t}$,C,C,nan,I+T_perp
mv_2892,C:$Q=(0.87)^{t}$,C,C,nan,I+T_perp
mv_2893,C:$Q=(0.87)^{t}$,C,C,nan,I+T_perp
mv_2895,15,15,$13 \%$,nan,I+T_perp
mv_2896,0,0,$13 \%$,nan,I+T_perp
mv_2897,0,0,$13 \%$,nan,I+T_perp
mv_2898,0,0,$13 \%$,nan,I+T_perp
mv_2900,B,B,A,nan,I+T_perp
mv_2901,B,B,A,nan,I+T_perp
mv_2902,B,B,A,nan,I+T_perp
mv_2903,B,B,A,nan,I+T_perp
mv_2905,B,B,A,nan,I+T_perp
mv_2906,B,B,A,nan,I+T_perp
mv_2907,B,B,A,nan,I+T_perp
mv_2908,B,B,A,nan,I+T_perp
mv_2910,B,B,A,nan,I+T_perp
mv_2911,B,B,A,nan,I+T_perp
mv_2912,B,B,A,nan,I+T_perp
mv_2913,B,B,A,nan,I+T_perp
mv_2915,B,B,B,nan,I+T_perp
mv_2916,B,B,B,nan,I+T_perp
mv_2917,B,B,B,nan,I+T_perp
mv_2918,B,B,B,nan,I+T_perp
mv_2920,B,B,A,nan,I+T_perp
mv_2921,B,B,A,nan,I+T_perp
mv_2922,B,B,A,nan,I+T_perp
mv_2923,B,B,A,nan,I+T_perp
mv_2925,B,B,A,nan,I+T_perp
mv_2926,B,B,A,nan,I+T_perp
mv_2927,B,B,A,nan,I+T_perp
mv_2928,B,B,A,nan,I+T_perp
mv_2930,B,B,B,nan,I+T_perp
mv_2931,B,B,B,nan,I+T_perp
mv_2932,B,B,B,nan,I+T_perp
mv_2933,B,B,B,nan,I+T_perp
mv_2935,None,None,$g(x)=\ln x+4$,nan,I+T_perp
mv_2936,None,None,$g(x)=\ln x+4$,nan,I+T_perp
mv_2937,None,None,$g(x)=\ln x+4$,nan,I+T_perp
mv_2938,None,None,$g(x)=\ln x+4$,nan,I+T_perp
mv_2940,A,A,A,nan,I+T_perp
mv_2941,A,A,A,nan,I+T_perp
mv_2942,A,A,A,nan,I+T_perp
mv_2943,A,A,A,nan,I+T_perp
mv_2945,B,B,D,nan,I+T_perp
mv_2946,B,B,D,nan,I+T_perp
mv_2947,B,B,D,nan,I+T_perp
mv_2948,B,B,D,nan,I+T_perp
mv_2950,0.0,0.0,-2,0.0,I+T_perp
mv_2951,0.0,0.0,-2,0.0,I+T_perp
mv_2952,0.0,0.0,-2,0.0,I+T_perp
mv_2953,0.0,0.0,-2,0.0,I+T_perp
mv_2955,1,1,=\frac{7}{4},nan,I+T_perp
mv_2956,None,None,=\frac{7}{4},nan,I+T_perp
mv_2957,None,None,=\frac{7}{4},nan,I+T_perp
mv_2958,None,None,=\frac{7}{4},nan,I+T_perp
mv_2960,None,None,$x=0$,nan,I+T_perp
mv_2961,None,None,$x=0$,nan,I+T_perp
mv_2962,None,None,$x=0$,nan,I+T_perp
mv_2963,None,None,$x=0$,nan,I+T_perp
mv_2965,A,A,B,nan,I+T_perp
mv_2966,A,A,B,nan,I+T_perp
mv_2967,A,A,B,nan,I+T_perp
mv_2968,A,A,B,nan,I+T_perp
mv_2970,y = 5x + 10,5,$y=x-5$,nan,I+T_perp
mv_2971,y = 0.5 x + 0.5,0.5,$y=x-5$,nan,I+T_perp
mv_2972,y = 0.5 x + 0.5,0.5,$y=x-5$,nan,I+T_perp
mv_2973,y = 0.5 x + 0.5,0.5,$y=x-5$,nan,I+T_perp
mv_2975,y = -x + 3,3,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2976,None,None,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2977,None,None,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2978,None,None,$y+3=\frac{3}{4}(x-2)$,nan,I+T_perp
mv_2980,B,B,D,nan,I+T_perp
mv_2981,A,A,D,nan,I+T_perp
mv_2982,A,A,D,nan,I+T_perp
mv_2983,A,A,D,nan,I+T_perp
mv_2985,B,B,A,nan,I+T_perp
mv_2986,B,B,A,nan,I+T_perp
mv_2987,B,B,A,nan,I+T_perp
mv_2988,B,B,A,nan,I+T_perp
mv_2990,None,None,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T_perp
mv_2991,None,None,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T_perp
mv_2992,y2 = x^3,2,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T_perp
mv_2993,None,None,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T_perp
mv_2995,A,A,$72 x-2 x^3$,nan,I+T_perp
mv_2996,12,12,$72 x-2 x^3$,nan,I+T_perp
mv_2997,None,None,$72 x-2 x^3$,nan,I+T_perp
mv_2998,None,None,$72 x-2 x^3$,nan,I+T_perp
mv_3000,y = 3x + 1,3,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_3001,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_3002,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_3003,None,None,$y-3=\frac{2}{3}(x-8)$,nan,I+T_perp
mv_3005,None,None,"$[-5,-3) \cup(-3,5]$",nan,I+T_perp
mv_3006,None,None,"$[-5,-3) \cup(-3,5]$",nan,I+T_perp
mv_3007,None,None,"$[-5,-3) \cup(-3,5]$",nan,I+T_perp
mv_3008,None,None,"$[-5,-3) \cup(-3,5]$",nan,I+T_perp
mv_3010,B,B,B,nan,I+T_perp
mv_3011,B,B,B,nan,I+T_perp
mv_3012,B,B,B,nan,I+T_perp
mv_3013,B,B,B,nan,I+T_perp
mv_3015,0,0,$10km / h$,nan,I+T_perp
mv_3016,0,0,$10km / h$,nan,I+T_perp
mv_3017,0,0,$10km / h$,nan,I+T_perp
mv_3018,0,0,$10km / h$,nan,I+T_perp
mv_3020,1.92,1.92,1.6,1.92,I+T_perp
mv_3021,1.92,1.92,1.6,1.92,I+T_perp
mv_3022,1.92,1.92,1.6,1.92,I+T_perp
mv_3023,1.92,1.92,1.6,1.92,I+T_perp
mv_3025,None,None,$\frac{9}{10}$,nan,I+T_perp
mv_3026,None,None,$\frac{9}{10}$,nan,I+T_perp
mv_3027,None,None,$\frac{9}{10}$,nan,I+T_perp
mv_3028,None,None,$\frac{9}{10}$,nan,I+T_perp
mv_3030,D,D,A,nan,I+T_perp
mv_3031,None,None,A,nan,I+T_perp
mv_3032,None,None,A,nan,I+T_perp
mv_3033,None,None,A,nan,I+T_perp
mv_3035,1.5,1.5,$\frac{1}{2000}$,nan,I+T_perp
mv_3036,None,None,$\frac{1}{2000}$,nan,I+T_perp
mv_3037,None,None,$\frac{1}{2000}$,nan,I+T_perp
mv_3038,None,None,$\frac{1}{2000}$,nan,I+T_perp
mv_3040,C,C,C,nan,I+T_perp
mv_3041,None,None,C,nan,I+T_perp
mv_3042,None,None,C,nan,I+T_perp
mv_3043,None,None,C,nan,I+T_perp
mv_3045,1,1,0,1.0,I+T_perp
mv_3046,1,1,0,1.0,I+T_perp
mv_3047,1,1,0,1.0,I+T_perp
mv_3048,1,1,0,1.0,I+T_perp
mv_3050,None,None,B,nan,I+T_perp
mv_3051,None,None,B,nan,I+T_perp
mv_3052,None,None,B,nan,I+T_perp
mv_3053,None,None,B,nan,I+T_perp
mv_3055,A,A,B,nan,I+T_perp
mv_3056,A,A,B,nan,I+T_perp
mv_3057,A,A,B,nan,I+T_perp
mv_3058,A,A,B,nan,I+T_perp
mv_3060,D,D,D,nan,I+T_perp
mv_3061,D,D,D,nan,I+T_perp
mv_3062,D,D,D,nan,I+T_perp
mv_3063,D,D,D,nan,I+T_perp
mv_3065,A,A,D,nan,I+T_perp
mv_3066,A,A,D,nan,I+T_perp
mv_3067,A,A,D,nan,I+T_perp
mv_3068,A,A,D,nan,I+T_perp
mv_3070,D,D,A,nan,I+T_perp
mv_3071,D,D,A,nan,I+T_perp
mv_3072,D,D,A,nan,I+T_perp
mv_3073,D,D,A,nan,I+T_perp
mv_3075,D,D,A,nan,I+T_perp
mv_3076,D,D,A,nan,I+T_perp
mv_3077,D,D,A,nan,I+T_perp
mv_3078,D,D,A,nan,I+T_perp
mv_3080,D,D,B,nan,I+T_perp
mv_3081,D,D,B,nan,I+T_perp
mv_3082,D,D,B,nan,I+T_perp
mv_3083,D,D,B,nan,I+T_perp
mv_3085,A,A,B,nan,I+T_perp
mv_3086,A,A,B,nan,I+T_perp
mv_3087,A,A,B,nan,I+T_perp
mv_3088,A,A,B,nan,I+T_perp
mv_3090,10,10,8,10.0,I+T_perp
mv_3091,10,10,8,10.0,I+T_perp
mv_3092,10,10,8,10.0,I+T_perp
mv_3093,10,10,8,10.0,I+T_perp
mv_3095,B,B,B,nan,I+T_perp
mv_3096,B,B,B,nan,I+T_perp
mv_3097,B,B,B,nan,I+T_perp
mv_3098,B,B,B,nan,I+T_perp
mv_3100,None,None,B,nan,I+T_perp
mv_3101,A,A,B,nan,I+T_perp
mv_3102,A,A,B,nan,I+T_perp
mv_3103,A,A,B,nan,I+T_perp
mv_3105,A,A,C,nan,I+T_perp
mv_3106,A,A,C,nan,I+T_perp
mv_3107,A,A,C,nan,I+T_perp
mv_3108,A,A,C,nan,I+T_perp
mv_3110,108,108,90,108.0,I+T_perp
mv_3111,108,108,90,108.0,I+T_perp
mv_3112,108,108,90,108.0,I+T_perp
mv_3113,108,108,90,108.0,I+T_perp
mv_3115,None,None,y=-2 t+180,nan,I+T_perp
mv_3116,None,None,y=-2 t+180,nan,I+T_perp
mv_3117,None,None,y=-2 t+180,nan,I+T_perp
mv_3118,None,None,y=-2 t+180,nan,I+T_perp
mv_3120,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_3121,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_3122,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_3123,None,None,"Center $=(20,10)$",nan,I+T_perp
mv_3125,None,None,"$=(4,0)$",nan,I+T_perp
mv_3126,None,None,"$=(4,0)$",nan,I+T_perp
mv_3127,None,None,"$=(4,0)$",nan,I+T_perp
mv_3128,None,None,"$=(4,0)$",nan,I+T_perp
mv_3130,None,None,"$(4,0)$",nan,I+T_perp
mv_3131,None,None,"$(4,0)$",nan,I+T_perp
mv_3132,None,None,"$(4,0)$",nan,I+T_perp
mv_3133,None,None,"$(4,0)$",nan,I+T_perp
mv_3135,"(5, 4)",5,"$(0,14)$",nan,I+T_perp
mv_3136,"(1, 4)",1,"$(0,14)$",nan,I+T_perp
mv_3137,"(1, 4)",1,"$(0,14)$",nan,I+T_perp
mv_3138,10,10,"$(0,14)$",nan,I+T_perp
mv_3140,0,0,Bugs Bunny,nan,I+T_perp
mv_3141,0,0,Bugs Bunny,nan,I+T_perp
mv_3142,0,0,Bugs Bunny,nan,I+T_perp
mv_3143,0,0,Bugs Bunny,nan,I+T_perp
mv_3145,None,None,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T_perp
mv_3146,0.49,0.49,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T_perp
mv_3147,"[0.39, 0.5, 0.5, 0.6]",0.39,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T_perp
mv_3148,1.5,1.5,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T_perp
mv_3150,None,None,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T_perp
mv_3151,1,1,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T_perp
mv_3152,"[0.3, 0.49, 0.4, 0.58]",0.3,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T_perp
mv_3153,1,1,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T_perp
mv_3155,"(0,1)",0,"\left(315^\circ ,1\right)",nan,I+T_perp
mv_3156,"[0.46, 0.5, 0.59, 0.6]",0.46,"\left(315^\circ ,1\right)",nan,I+T_perp
mv_3157,"[0.39, 0.5, 0.5, 0.59]",0.39,"\left(315^\circ ,1\right)",nan,I+T_perp
mv_3158,"[0.39, 0.49, 0.58, 0.62]",0.39,"\left(315^\circ ,1\right)",nan,I+T_perp
mv_3160,None,None,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T_perp
mv_3161,180,180,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T_perp
mv_3162,180,180,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T_perp
mv_3163,180,180,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T_perp
mv_3165,0,0,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T_perp
mv_3166,1,1,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T_perp
mv_3167,1.5,1.5,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T_perp
mv_3168,1,1,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T_perp
mv_3170,13,13,diameter $=10 \mathrm{~m}$,nan,I+T_perp
mv_3171,12,12,diameter $=10 \mathrm{~m}$,nan,I+T_perp
mv_3172,12,12,diameter $=10 \mathrm{~m}$,nan,I+T_perp
mv_3173,13,13,diameter $=10 \mathrm{~m}$,nan,I+T_perp
mv_3175,10,10,$r=5$,nan,I+T_perp
mv_3176,10,10,$r=5$,nan,I+T_perp
mv_3177,12,12,$r=5$,nan,I+T_perp
mv_3178,12,12,$r=5$,nan,I+T_perp
mv_3180,15.0,15.0,$y=21.61$,nan,I+T_perp
mv_3181,15,15,$y=21.61$,nan,I+T_perp
mv_3182,11.5,11.5,$y=21.61$,nan,I+T_perp
mv_3183,11.5 cm,11.5 cm,$y=21.61$,nan,I+T_perp
mv_3185,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3186,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3187,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3188,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T_perp
mv_3190,10.5,10.5,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T_perp
mv_3191,10.99,10.99,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T_perp
mv_3192,10.99,10.99,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T_perp
mv_3193,0.0,0.0,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T_perp
mv_3195,13,13,Weight $=63.3 \mathrm{~g}$,nan,I+T_perp
mv_3196,13,13,Weight $=63.3 \mathrm{~g}$,nan,I+T_perp
mv_3197,13,13,Weight $=63.3 \mathrm{~g}$,nan,I+T_perp
mv_3198,13.5,13.5,Weight $=63.3 \mathrm{~g}$,nan,I+T_perp
mv_3200,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3201,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3202,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3203,0,0,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3205,0.785,0.785,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3206,0.0,0.0,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3207,0.0,0.0,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3208,0.0,0.0,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3210,0.00,0.00,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3211,0.00,0.00,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3212,0.00,0.00,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3213,0.0,0.0,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T_perp
mv_3215,0.00,0.00,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T_perp
