item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_456,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_457,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_458,D,D,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_460,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_461,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_462,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_463,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_465,C,C,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_466,B,B,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_467,B,B,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_468,B,B,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_470,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_471,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_472,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_473,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_475,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_476,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_477,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_478,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_480,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_481,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_482,,,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_483,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_485,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_486,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_487,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_488,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_490,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_491,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_492,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_493,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_495,A,A,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_496,A,A,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_497,A,A,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_498,A,A,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_500,C:27°,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_501,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_502,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_503,C:27°,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_505,B: \frac{20}{3},B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_506,B: \frac{20}{3},B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_507,B: \frac{20}{3},B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_508,B: \frac{20}{3},B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_510,D,D,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_511,D,D,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_512,D,D,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_513,D,D,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_515,B,B,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_516,B,B,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_517,C:5√{2},C,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_518,C,C,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_520,C:16°,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_521,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_522,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_523,C:16°,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_525,D,D,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_526,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_527,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_528,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_530,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_531,,,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_532,,,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_533,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_535,D,D,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_536,D,D,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_537,D,D,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_538,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_540,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_541,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_542,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_543,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_545,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_546,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_547,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_548,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_550,C:27°,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_551,C:27°,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_552,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_553,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_555,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_556,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_557,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_558,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_560,C,C,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_561,C,C,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_562,C,C,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_563,C,C,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_565,B:πcm²,B,C,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_566,B,B,C,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_567,B,B,C,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_568,B:πcm²,B,C,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_570,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_571,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_572,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_573,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_575,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_576,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_577,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_578,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_580,,,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_581,B,B,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_582,B,B,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_583,B,B,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_585,A,A,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_586,A,A,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_587,A,A,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_588,A,A,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_590,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_591,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_592,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_593,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_595,C,C,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_596,C,C,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_597,C,C,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_598,C,C,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_600,B:70πcm^{2},B,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_601,B,B,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_602,B,B,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_603,C,C,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_605,A,A,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_606,A,A,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_607,A,A,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_608,A,A,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_610,A,A,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_611,A,A,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_612,A,A,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_613,A,A,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_615,A,A,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_616,A,A,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_617,A,A,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_618,A,A,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_620,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_621,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_622,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_623,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_625,A,A,A,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_626,A,A,A,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_627,A,A,A,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_628,A,A,A,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_630,A,A,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_631,D,D,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_632,D,D,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_633,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_635,D,D,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_636,D,D,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_637,D,D,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_638,D,D,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_640,C,C,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_641,C,C,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_642,C,C,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_643,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_645,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_646,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_647,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_648,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_650,B:2√{10},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_651,B:2√{10},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_652,B:2√{10},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_653,B,B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_655,B:9.6米,B,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_656,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_657,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_658,B,B,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_660,A,A,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_661,C,C,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_662,C,C,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_663,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_665,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_666,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_667,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_668,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_670,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_671,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_672,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_673,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_675,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_676,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_677,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_678,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_680,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_681,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_682,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_683,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_685,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_686,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_687,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_688,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_690,D,D,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_691,D,D,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_692,D,D,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_693,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_695,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_696,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_697,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_698,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_700,D,D,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_701,D,D,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_702,D,D,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_703,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_705,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_706,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_707,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_708,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_710,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_711,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_712,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_713,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_715,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_716,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_717,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_718,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_720,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_721,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_722,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_723,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_725,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_726,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_727,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_728,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_730,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_731,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_732,A,A,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_733,C,C,D,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_735,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_736,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_737,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_738,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_740,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_741,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_742,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_743,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_745,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_746,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_747,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_748,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_750,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_751,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_752,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_753,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_755,,,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_756,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_757,D,D,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_758,A,A,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_760,C:1.86m,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_761,C:1.86m,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_762,C:1.86m,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_763,C,C,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_765,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_766,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_767,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_768,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_770,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_771,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_772,A,A,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_773,C,C,C,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_775,,,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_776,D,D,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_777,D,D,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_778,D,D,B,,I+T_perp,,Plane Geometry,Area,GeoQA
mv_780,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_781,B,B,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_782,B,B,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_783,B,B,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_785,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_786,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_787,B,B,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_788,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_790,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_791,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_792,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_793,A,A,A,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_795,,,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_796,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_797,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_798,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_800,C,C,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_801,C,C,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_802,C,C,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_803,C,C,B,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_805,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_806,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_807,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_808,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_810,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_811,B,B,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_812,B,B,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_813,B,B,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_815,C:\frac{3}{5},C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_816,C:\frac{3}{5},C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_817,C:\frac{3}{5},C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_818,C,C,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_820,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_821,D,D,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_822,D,D,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_823,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_825,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_826,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_827,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_828,D,D,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_830,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_831,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_832,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_833,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_835,,,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_836,,,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_837,,,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_838,A,A,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_840,D,D,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_841,D,D,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_842,D,D,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_843,A,A,A,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_845,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_846,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_847,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_848,B,B,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_850,C,C,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_851,C,C,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_852,C,C,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_853,C,C,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_855,B,B,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_856,B,B,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_857,B,B,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_858,C,C,B,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_860,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_861,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_862,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_863,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_865,D,D,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_866,D,D,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_867,D,D,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_868,A,A,D,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_870,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_871,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_872,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_873,A,A,C,,I+T_perp,,Plane Geometry,Angle,GeoQA
mv_875,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_876,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_877,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_878,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_880,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_881,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_882,B,B,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_883,A,A,A,,I+T_perp,,Plane Geometry,Applied,GeoQA
mv_885,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_886,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_887,B,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_888,A,A,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_890,B: 5√{3},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_891,B: 5√{3},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_892,B: \frac{5√{3}}{2},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_893,B: \frac{5√{3}}{2},B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_895,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_896,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_897,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_898,B,B,B,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_900,D,D,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_901,B:9,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_902,B:9,B,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_903,D,D,C,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_905,B,B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_906,B,B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_907,B,B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_908,B,B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_910,B,B,D,,I+T_perp,,Plane Geometry,Length,GeoQA
mv_911,A,A,D,,I+T_perp,,Plane Geometry,Length,GeoQA
