item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_2757,E,E,E,nan,I+T
mv_2758,E,E,E,nan,I+T
mv_2760,E,E,D,nan,I+T
mv_2761,A,A,D,nan,I+T
mv_2762,A,A,D,nan,I+T
mv_2763,A,A,D,nan,I+T
mv_2765,C,C,B,nan,I+T
mv_2766,C,C,B,nan,I+T
mv_2767,C,C,B,nan,I+T
mv_2768,C,C,B,nan,I+T
mv_2770,B:$\cos \left(\frac{\pi}{2}-\theta\right)$,B,"A
C",nan,I+T
mv_2771,C:$\cos (\pi-\theta)$,C,"A
C",nan,I+T
mv_2772,C:$\cos (\pi-\theta)$,C,"A
C",nan,I+T
mv_2773,C:$\cos (\pi-\theta)$,C,"A
C",nan,I+T
mv_2775,0.98,0.98,"-4.9
-4.9",nan,I+T
mv_2776,0.00,0.00,"-4.9
-4.9",nan,I+T
mv_2777,0.00,0.00,"-4.9
-4.9",nan,I+T
mv_2778,0.00,0.00,"-4.9
-4.9",nan,I+T
mv_2780,10 \* f(7) + 9 \* g(-1) = 10 \* 1 + 9 \* 0 = 10,10,-1,1.0,I+T
mv_2781,10 \cdot f(7) + 9 \cdot g(-1) = 10 \cdot 0 + 9 \cdot -1 = -9,10,-1,1.0,I+T
mv_2782,10 \cdot f(7) + 9 \cdot g(-1) = 10 \cdot 0 + 9 \cdot -1 = -9,10,-1,1.0,I+T
mv_2783,10 \cdot f(7) + 9 \cdot g(-1) = 10 \cdot 0 + 9 \cdot -1 = -9,10,-1,1.0,I+T
mv_2785,A,A,C,nan,I+T
mv_2786,A,A,C,nan,I+T
mv_2787,A,A,C,nan,I+T
mv_2788,A,A,C,nan,I+T
mv_2790,B,B,A,nan,I+T
mv_2791,B,B,A,nan,I+T
mv_2792,B,B,A,nan,I+T
mv_2793,B,B,A,nan,I+T
mv_2795,D,D,B,nan,I+T
mv_2796,A,A,B,nan,I+T
mv_2797,A,A,B,nan,I+T
mv_2798,A,A,B,nan,I+T
mv_2800,C,C,C,nan,I+T
mv_2801,C,C,C,nan,I+T
mv_2802,C,C,C,nan,I+T
mv_2803,C,C,C,nan,I+T
mv_2805,C,C,B,nan,I+T
mv_2806,C,C,B,nan,I+T
mv_2807,C,C,B,nan,I+T
mv_2808,C,C,B,nan,I+T
mv_2810,C,C,B,nan,I+T
mv_2811,C,C,B,nan,I+T
mv_2812,C,C,B,nan,I+T
mv_2813,C,C,B,nan,I+T
mv_2815,B,B,B,nan,I+T
mv_2816,A,A,B,nan,I+T
mv_2817,A,A,B,nan,I+T
mv_2818,A,A,B,nan,I+T
mv_2820,A,A,B,nan,I+T
mv_2821,B,B,B,nan,I+T
mv_2822,B,B,B,nan,I+T
mv_2823,B,B,B,nan,I+T
mv_2825,B,B,A,nan,I+T
mv_2826,B,B,A,nan,I+T
mv_2827,B,B,A,nan,I+T
mv_2828,B,B,A,nan,I+T
mv_2830,C,C,C,nan,I+T
mv_2831,C,C,C,nan,I+T
mv_2832,C,C,C,nan,I+T
mv_2833,C,C,C,nan,I+T
mv_2835,g(x) = x^2 + 1,2,\[g(x)=(x + 4)^2 - 5\].,nan,I+T
mv_2836,g(x) = 1/x,1,\[g(x)=(x + 4)^2 - 5\].,nan,I+T
mv_2837,g(x) = 1/x,1,\[g(x)=(x + 4)^2 - 5\].,nan,I+T
mv_2838,g(x) = 1/x,1,\[g(x)=(x + 4)^2 - 5\].,nan,I+T
mv_2840,g(x) = x^2 + 3,2,g(x)=x^2-3,nan,I+T
mv_2841,g(x) = 1/x,1,g(x)=x^2-3,nan,I+T
mv_2842,g(x) = 1/x,1,g(x)=x^2-3,nan,I+T
mv_2843,g(x) = 1/x,1,g(x)=x^2-3,nan,I+T
mv_2845,g(x) = x^2,2,0.75 x^2,nan,I+T
mv_2846,g(x) = 1/x,1,0.75 x^2,nan,I+T
mv_2847,g(x) = 1/x,1,0.75 x^2,nan,I+T
mv_2848,g(x) = 1/x,1,0.75 x^2,nan,I+T
mv_2850,y = -4x + 2,-4,g(x)=-x^2,nan,I+T
mv_2851,y = 0.5x - 0.25,0.5,g(x)=-x^2,nan,I+T
mv_2852,y = 0.5x - 0.25,0.5,g(x)=-x^2,nan,I+T
mv_2853,y = 0.5x - 0.25,0.5,g(x)=-x^2,nan,I+T
mv_2855,B,B,C,nan,I+T
mv_2856,B,B,C,nan,I+T
mv_2857,B,B,C,nan,I+T
mv_2858,B,B,C,nan,I+T
mv_2860,g(x) = x^2 - 2x + 1,2,g(x)=(x+2)^2+1,nan,I+T
mv_2861,g(x) = 1/x,1,g(x)=(x+2)^2+1,nan,I+T
mv_2862,g(x) = 1/x,1,g(x)=(x+2)^2+1,nan,I+T
mv_2863,g(x) = 1/x,1,g(x)=(x+2)^2+1,nan,I+T
mv_2865,B,B,D,nan,I+T
mv_2866,B,B,D,nan,I+T
mv_2867,B,B,D,nan,I+T
mv_2868,B,B,D,nan,I+T
mv_2870,A,A,C,nan,I+T
mv_2871,A,A,C,nan,I+T
mv_2872,A,A,C,nan,I+T
mv_2873,A,A,C,nan,I+T
mv_2875,B:p(x)=(x-5)(2 x-3)(x+2),B,A,nan,I+T
mv_2876,B,B,A,nan,I+T
mv_2877,B,B,A,nan,I+T
mv_2878,B,B,A,nan,I+T
mv_2880,B:p(x)=x^2(x-3)(2 x+7),B,A,nan,I+T
mv_2881,B:p(x)=x^2(x-3)(2 x+7),B,A,nan,I+T
mv_2882,B:p(x)=x^2(x-3)(2 x+7),B,A,nan,I+T
mv_2883,B:p(x)=x^2(x-3)(2 x+7),B,A,nan,I+T
mv_2885,50000,50000,2500,3000.0,I+T
mv_2886,50000 \* 5/100 = 2500,50000,2500,3000.0,I+T
mv_2887,50000 \* 5/100 = 2500,50000,2500,3000.0,I+T
mv_2888,50000 \* 5/100 = 2500,50000,2500,3000.0,I+T
mv_2890,A:$Q=(0.85)^{t}$,A,C,nan,I+T
mv_2891,C:$Q=(0.87)^{t}$,C,C,nan,I+T
mv_2892,C:$Q=(0.87)^{t}$,C,C,nan,I+T
mv_2893,C:$Q=(0.87)^{t}$,C,C,nan,I+T
mv_2895,15,15,$13 \%$,nan,I+T
mv_2896,15,15,$13 \%$,nan,I+T
mv_2897,15,15,$13 \%$,nan,I+T
mv_2898,15,15,$13 \%$,nan,I+T
mv_2900,B,B,A,nan,I+T
mv_2901,A,A,A,nan,I+T
mv_2902,A,A,A,nan,I+T
mv_2903,A,A,A,nan,I+T
mv_2905,B,B,A,nan,I+T
mv_2906,A,A,A,nan,I+T
mv_2907,A,A,A,nan,I+T
mv_2908,A,A,A,nan,I+T
mv_2910,A,A,A,nan,I+T
mv_2911,B,B,A,nan,I+T
mv_2912,B,B,A,nan,I+T
mv_2913,B,B,A,nan,I+T
mv_2915,A,A,B,nan,I+T
mv_2916,B,B,B,nan,I+T
mv_2917,B,B,B,nan,I+T
mv_2918,B,B,B,nan,I+T
mv_2920,A,A,A,nan,I+T
mv_2921,A,A,A,nan,I+T
mv_2922,A,A,A,nan,I+T
mv_2923,A,A,A,nan,I+T
mv_2925,A,A,A,nan,I+T
mv_2926,A,A,A,nan,I+T
mv_2927,A,A,A,nan,I+T
mv_2928,A,A,A,nan,I+T
mv_2930,A,A,B,nan,I+T
mv_2931,A,A,B,nan,I+T
mv_2932,A,A,B,nan,I+T
mv_2933,A,A,B,nan,I+T
mv_2935,g(x) = f(x) + 1,1,$g(x)=\ln x+4$,nan,I+T
mv_2936,g(x) = f(x) + 1,1,$g(x)=\ln x+4$,nan,I+T
mv_2937,g(x) = ln(x),g(x),$g(x)=\ln x+4$,nan,I+T
mv_2938,g(x) = log(f(x)),g(x),$g(x)=\ln x+4$,nan,I+T
mv_2940,A,A,A,nan,I+T
mv_2941,B,B,A,nan,I+T
mv_2942,A,A,A,nan,I+T
mv_2943,A,A,A,nan,I+T
mv_2945,B,B,D,nan,I+T
mv_2946,B,B,D,nan,I+T
mv_2947,B,B,D,nan,I+T
mv_2948,B,B,D,nan,I+T
mv_2950,1,1,-2,0.0,I+T
mv_2951,1,1,-2,0.0,I+T
mv_2952,1,1,-2,0.0,I+T
mv_2953,1,1,-2,0.0,I+T
mv_2955,1,1,=\frac{7}{4},nan,I+T
mv_2956,1,1,=\frac{7}{4},nan,I+T
mv_2957,1,1,=\frac{7}{4},nan,I+T
mv_2958,1,1,=\frac{7}{4},nan,I+T
mv_2960,y = 0,0,$x=0$,nan,I+T
mv_2961,0,0,$x=0$,nan,I+T
mv_2962,0,0,$x=0$,nan,I+T
mv_2963,0,0,$x=0$,nan,I+T
mv_2965,A,A,B,nan,I+T
mv_2966,A,A,B,nan,I+T
mv_2967,A,A,B,nan,I+T
mv_2968,A,A,B,nan,I+T
mv_2970,y = 5x + 10,5,$y=x-5$,nan,I+T
mv_2971,y = 3.5 x + 0.5,3.5,$y=x-5$,nan,I+T
mv_2972,y = 3.5 x + 0.5,3.5,$y=x-5$,nan,I+T
mv_2973,y = 3.5 x + 0.5,3.5,$y=x-5$,nan,I+T
mv_2975,y = -x + 3,3,$y+3=\frac{3}{4}(x-2)$,nan,I+T
mv_2976,y = 6 - 2x,6,$y+3=\frac{3}{4}(x-2)$,nan,I+T
mv_2977,y = 6 - 2x,6,$y+3=\frac{3}{4}(x-2)$,nan,I+T
mv_2978,y = 6 - 2x,6,$y+3=\frac{3}{4}(x-2)$,nan,I+T
mv_2980,B,B,D,nan,I+T
mv_2981,A,A,D,nan,I+T
mv_2982,A,A,D,nan,I+T
mv_2983,A,A,D,nan,I+T
mv_2985,A,A,A,nan,I+T
mv_2986,A,A,A,nan,I+T
mv_2987,A,A,A,nan,I+T
mv_2988,A,A,A,nan,I+T
mv_2990,y2 = x - 2,2,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T
mv_2991,y2 = x^3 - 5x^2 + 12x - 10,2,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T
mv_2992,y2 = x^3 - 3x^2 + 5x - 2,2,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T
mv_2993,y2 = y1 + 3,2,$y_2=(x+2)^3=y_1(x+2)$,nan,I+T
mv_2995,A,A,$72 x-2 x^3$,nan,I+T
mv_2996,A,A,$72 x-2 x^3$,nan,I+T
mv_2997,A,A,$72 x-2 x^3$,nan,I+T
mv_2998,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,$72 x-2 x^3$,nan,I+T
mv_3000,y = 3x + 1,3,$y-3=\frac{2}{3}(x-8)$,nan,I+T
mv_3001,y = 6x,6,$y-3=\frac{2}{3}(x-8)$,nan,I+T
mv_3002,y = 6x,6,$y-3=\frac{2}{3}(x-8)$,nan,I+T
mv_3003,y = 6x,6,$y-3=\frac{2}{3}(x-8)$,nan,I+T
mv_3005,"[0.0, 0.0, 1.0, 0.99]",0.0,"$[-5,-3) \cup(-3,5]$",nan,I+T
mv_3006,"[0.0, 0.0, 1.0, 0.99]",0.0,"$[-5,-3) \cup(-3,5]$",nan,I+T
mv_3007,"[0.0, 0.0, 1.0, 0.99]",0.0,"$[-5,-3) \cup(-3,5]$",nan,I+T
mv_3008,"[0.0, 0.0, 1.0, 0.99]",0.0,"$[-5,-3) \cup(-3,5]$",nan,I+T
mv_3010,B,B,B,nan,I+T
mv_3011,B,B,B,nan,I+T
mv_3012,B,B,B,nan,I+T
mv_3013,B,B,B,nan,I+T
mv_3015,10,10,$10km / h$,nan,I+T
mv_3016,10,10,$10km / h$,nan,I+T
mv_3017,10,10,$10km / h$,nan,I+T
mv_3018,10,10,$10km / h$,nan,I+T
mv_3020,0.00,0.00,1.6,1.92,I+T
mv_3021,0.00,0.00,1.6,1.92,I+T
mv_3022,0.00,0.00,1.6,1.92,I+T
mv_3023,0.00,0.00,1.6,1.92,I+T
mv_3025,0.0,0.0,$\frac{9}{10}$,nan,I+T
mv_3026,1.5,1.5,$\frac{9}{10}$,nan,I+T
mv_3027,1.5,1.5,$\frac{9}{10}$,nan,I+T
mv_3028,1.5,1.5,$\frac{9}{10}$,nan,I+T
mv_3030,C,C,A,nan,I+T
mv_3031,A,A,A,nan,I+T
mv_3032,A,A,A,nan,I+T
mv_3033,A,A,A,nan,I+T
mv_3035,1.5,1.5,$\frac{1}{2000}$,nan,I+T
mv_3036,10,10,$\frac{1}{2000}$,nan,I+T
mv_3037,10,10,$\frac{1}{2000}$,nan,I+T
mv_3038,10,10,$\frac{1}{2000}$,nan,I+T
mv_3040,C,C,C,nan,I+T
mv_3041,C,C,C,nan,I+T
mv_3042,C,C,C,nan,I+T
mv_3043,C,C,C,nan,I+T
mv_3045,1,1,0,1.0,I+T
mv_3046,1,1,0,1.0,I+T
mv_3047,1,1,0,1.0,I+T
mv_3048,1,1,0,1.0,I+T
mv_3050,D,D,B,nan,I+T
mv_3051,D,D,B,nan,I+T
mv_3052,D,D,B,nan,I+T
mv_3053,D,D,B,nan,I+T
mv_3055,A,A,B,nan,I+T
mv_3056,A,A,B,nan,I+T
mv_3057,A,A,B,nan,I+T
mv_3058,A,A,B,nan,I+T
mv_3060,D,D,D,nan,I+T
mv_3061,D,D,D,nan,I+T
mv_3062,D,D,D,nan,I+T
mv_3063,D,D,D,nan,I+T
mv_3065,A,A,D,nan,I+T
mv_3066,A,A,D,nan,I+T
mv_3067,A,A,D,nan,I+T
mv_3068,A,A,D,nan,I+T
mv_3070,D,D,A,nan,I+T
mv_3071,D,D,A,nan,I+T
mv_3072,D,D,A,nan,I+T
mv_3073,D,D,A,nan,I+T
mv_3075,D,D,A,nan,I+T
mv_3076,D,D,A,nan,I+T
mv_3077,D,D,A,nan,I+T
mv_3078,D,D,A,nan,I+T
mv_3080,D,D,B,nan,I+T
mv_3081,D,D,B,nan,I+T
mv_3082,D,D,B,nan,I+T
mv_3083,D,D,B,nan,I+T
mv_3085,A,A,B,nan,I+T
mv_3086,A,A,B,nan,I+T
mv_3087,A,A,B,nan,I+T
mv_3088,A,A,B,nan,I+T
mv_3090,10,10,8,10.0,I+T
mv_3091,10,10,8,10.0,I+T
mv_3092,10,10,8,10.0,I+T
mv_3093,10,10,8,10.0,I+T
mv_3095,B,B,B,nan,I+T
mv_3096,B,B,B,nan,I+T
mv_3097,B,B,B,nan,I+T
mv_3098,B,B,B,nan,I+T
mv_3100,A,A,B,nan,I+T
mv_3101,B,B,B,nan,I+T
mv_3102,B,B,B,nan,I+T
mv_3103,B,B,B,nan,I+T
mv_3105,A,A,C,nan,I+T
mv_3106,A,A,C,nan,I+T
mv_3107,A,A,C,nan,I+T
mv_3108,A,A,C,nan,I+T
mv_3110,10,10,90,108.0,I+T
mv_3111,9,9,90,108.0,I+T
mv_3112,9,9,90,108.0,I+T
mv_3113,9,9,90,108.0,I+T
mv_3115,y = 130 - 150t,130,y=-2 t+180,nan,I+T
mv_3116,y = 1000000000000000000000000000000000000000000000000000000000000,1000000000000000000000000000000000000000000000000000000000000,y=-2 t+180,nan,I+T
mv_3117,y = 1000000000000000000000000000000000000000000000000000000000000,1000000000000000000000000000000000000000000000000000000000000,y=-2 t+180,nan,I+T
mv_3118,y = 1000000000000000000000000000000000000000000000000000000000000,1000000000000000000000000000000000000000000000000000000000000,y=-2 t+180,nan,I+T
mv_3120,"$(40, 20)$",40,"Center $=(20,10)$",nan,I+T
mv_3121,"$(10, 10)$",10,"Center $=(20,10)$",nan,I+T
mv_3122,"$(10, 10)$",10,"Center $=(20,10)$",nan,I+T
mv_3123,"$(10, 10)$",10,"Center $=(20,10)$",nan,I+T
mv_3125,"(0, 4)",0,"$=(4,0)$",nan,I+T
mv_3126,"(0, 10)",0,"$=(4,0)$",nan,I+T
mv_3127,"$(-1, 4)$",-1,"$=(4,0)$",nan,I+T
mv_3128,"(0, 0)",0,"$=(4,0)$",nan,I+T
mv_3130,"(0, -4)",0,"$(4,0)$",nan,I+T
mv_3131,"(0, -4)",0,"$(4,0)$",nan,I+T
mv_3132,"$(a, b) = (5, -4)$",A,"$(4,0)$",nan,I+T
mv_3133,"$(0, 10)$",0,"$(4,0)$",nan,I+T
mv_3135,"(4, 4)",4,"$(0,14)$",nan,I+T
mv_3136,"(4, 10)",4,"$(0,14)$",nan,I+T
mv_3137,"$(5, 4)$",5,"$(0,14)$",nan,I+T
mv_3138,"$(10, 4.5)$",10,"$(0,14)$",nan,I+T
mv_3140,360,360,Bugs Bunny,nan,I+T
mv_3141,100,100,Bugs Bunny,nan,I+T
mv_3142,100,100,Bugs Bunny,nan,I+T
mv_3143,100,100,Bugs Bunny,nan,I+T
mv_3145,"(90,1)",90,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T
mv_3146,"[0.4, 0.5, 0.5, 0.6]",0.4,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T
mv_3147,"[0.39, 0.5, 0.5, 0.6]",0.39,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T
mv_3148,"[0.39, 0.39, 0.5, 0.51]",0.39,"y=\sin x=\left(90^\circ ,5\right)",nan,I+T
mv_3150,"[0.46, 0.49, 0.55, 0.58]",0.46,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T
mv_3151,"[0.39, 0.49, 0.5, 0.59]",0.39,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T
mv_3152,"[0.36, 0.5, 0.45, 0.59]",0.36,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T
mv_3153,"[0.39, 0.49, 0.5, 0.59]",0.39,"\left(x,y\right)=\left(270^\circ ,5\right)",nan,I+T
mv_3155,"[0.46, 0.69, 0.58, 0.82]",0.46,"\left(315^\circ ,1\right)",nan,I+T
mv_3156,"[0.42, 0.5, 0.56, 0.6]",0.42,"\left(315^\circ ,1\right)",nan,I+T
mv_3157,"[0.39, 0.5, 0.5, 0.59]",0.39,"\left(315^\circ ,1\right)",nan,I+T
mv_3158,"[0.39, 0.49, 0.5, 0.61]",0.39,"\left(315^\circ ,1\right)",nan,I+T
mv_3160,"(90,1)",90,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T
mv_3161,"[0.3, 0.49, 0.4, 0.59]",0.3,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T
mv_3162,"[0.3, 0.49, 0.4, 0.58]",0.3,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T
mv_3163,"[0.3, 0.49, 0.4, 0.59]",0.3,"$(x, y)=\left(90^{\circ}, 5\right)$",nan,I+T
mv_3165,"(0,1)",0,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T
mv_3166,"[0.39, 0.52, 0.5, 0.61]",0.39,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T
mv_3167,"[0.42, 0.5, 0.5, 0.58]",0.42,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T
mv_3168,"[0.39, 0.52, 0.5, 0.61]",0.39,"$(x, y)=\left(315^{\circ}, 1\right)$",nan,I+T
mv_3170,10.5,10.5,diameter $=10 \mathrm{~m}$,nan,I+T
mv_3171,10,10,diameter $=10 \mathrm{~m}$,nan,I+T
mv_3172,10,10,diameter $=10 \mathrm{~m}$,nan,I+T
mv_3173,13,13,diameter $=10 \mathrm{~m}$,nan,I+T
mv_3175,10,10,$r=5$,nan,I+T
mv_3176,10,10,$r=5$,nan,I+T
mv_3177,11.33,11.33,$r=5$,nan,I+T
mv_3178,12,12,$r=5$,nan,I+T
mv_3180,14.5,14.5,$y=21.61$,nan,I+T
mv_3181,15,15,$y=21.61$,nan,I+T
mv_3182,11.25,11.25,$y=21.61$,nan,I+T
mv_3183,11.5 cm,11.5 cm,$y=21.61$,nan,I+T
mv_3185,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T
mv_3186,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T
mv_3187,0.00,0.00,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T
mv_3188,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Area $=124.85 \mathrm{~cm}^{2}$,nan,I+T
mv_3190,10.99,10.99,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T
mv_3191,1.39 x 10^-3 m^3,1.39,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T
mv_3192,1.39 x 10^-3 m^3,1.39,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T
mv_3193,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=1633.63 \mathrm{~m}^{3}$,nan,I+T
mv_3195,13.0,13.0,Weight $=63.3 \mathrm{~g}$,nan,I+T
mv_3196,13 cm,13 cm,Weight $=63.3 \mathrm{~g}$,nan,I+T
mv_3197,13 cm,13 cm,Weight $=63.3 \mathrm{~g}$,nan,I+T
mv_3198,13.5 g,13.5,Weight $=63.3 \mathrm{~g}$,nan,I+T
mv_3200,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3201,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3202,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3203,1.5,1.5,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3205,0.785,0.785,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3206,0.00,0.00,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3207,0.00,0.00,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3208,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=883.57 \mathrm{~cm}^{3}$,nan,I+T
mv_3210,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T
mv_3211,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T
mv_3212,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T
mv_3213,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=25.13 \mathrm{~cm}^{3}$,nan,I+T
mv_3215,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3216,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3217,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3218,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=32.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3220,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3221,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3222,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3223,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=10.45 \mathrm{~cm}^{3}$,nan,I+T
mv_3225,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,220.0 \mathrm{~cm}^{3},nan,I+T
mv_3226,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,220.0 \mathrm{~cm}^{3},nan,I+T
mv_3227,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,220.0 \mathrm{~cm}^{3},nan,I+T
mv_3228,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,220.0 \mathrm{~cm}^{3},nan,I+T
mv_3230,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,56.55 units $^{3}$,nan,I+T
mv_3231,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,56.55 units $^{3}$,nan,I+T
mv_3232,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,56.55 units $^{3}$,nan,I+T
mv_3233,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,56.55 units $^{3}$,nan,I+T
mv_3235,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T
mv_3236,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T
mv_3237,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T
mv_3238,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=113.10 \mathrm{~cm}^{3}$,nan,I+T
mv_3240,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T
mv_3241,1.0,1.0,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T
mv_3242,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T
mv_3243,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=33.51 \mathrm{~cm}^{3}$,nan,I+T
mv_3245,1.44,1.44,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T
mv_3246,1.28,1.28,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T
mv_3247,1.28,1.28,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T
mv_3248,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=508.94 \mathrm{~cm}^{3}$,nan,I+T
mv_3250,1.43,1.43,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T
mv_3251,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T
mv_3252,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T
mv_3253,1.0,1.0,Volume $=2854.54 \mathrm{~cm}^{3}$,nan,I+T
mv_3255,1.49 x 10^-6 m^3,1.49,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T
mv_3256,1.00,1.00,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T
mv_3257,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T
mv_3258,1.00,1.00,Volume $=46827.83 \mathrm{~mm}^{3}$,nan,I+T
