item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_438,B,B,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_440,A: [NUM]°,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_441,A: [NUM]°,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_442,A: [NUM]°,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_443,A: 25°,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_445,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_446,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_447,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_448,A: 55°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_450,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_451,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_452,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_453,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_455,A: [NUM]°,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_456,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_457,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_458,B,B,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_460,A: [NUM]°,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_461,A: [NUM]°,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_462,A: [NUM]°,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_463,A:40°,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_465,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_466,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_467,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_468,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_470,C: [NUM]°,C,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_471,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_472,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_473,C: 60°,C,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_475,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_476,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_477,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_478,B,B,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_480,A: [NUM]°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_481,A: [NUM]°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_482,B: [NUM]°,B,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_483,A: 25°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_485,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_486,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_487,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_488,A: 50°,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_490,A: [NUM]°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_491,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_492,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_493,A: 26°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_495,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_496,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_497,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_498,A: 30°,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_500,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_501,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_502,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_503,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_505,B: \frac{[NUM]}{[NUM]},B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_506,B,B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_507,B,B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_508,A: 2.5,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_510,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_511,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_512,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_513,B,B,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_515,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_516,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_517,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_518,B,B,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_520,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_521,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_522,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_523,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_525,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_526,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_527,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_528,C: 135°,C,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_530,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_531,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_532,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_533,A: 130°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_535,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_536,C,C,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_537,C,C,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_538,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_540,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_541,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_542,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_543,B,B,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_545,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_546,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_547,B: [NUM]√[NUM]米,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_548,B:√[NUM]m,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_550,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_551,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_552,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_553,A: 72°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_555,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_556,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_557,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_558,A,A,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_560,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_561,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_562,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_563,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_565,B,B,C,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_566,B,B,C,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_567,B,B,C,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_568,B: 900π cm²,B,C,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_570,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_571,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_572,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_573,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_575,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_576,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_577,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_578,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_580,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_581,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_582,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_583,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_585,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_586,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_587,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_588,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_590,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_591,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_592,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_593,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_595,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_596,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_597,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_598,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_600,B:[NUM]πcm^{[NUM]},B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_601,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_602,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_603,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_605,A,A,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_606,C:120,C,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_607,C:120,C,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_608,C:120,C,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_610,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_611,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_612,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_613,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_615,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_616,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_617,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_618,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_620,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_621,B,B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_622,B,B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_623,B,B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_625,A,A,A,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_626,A,A,A,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_627,A,A,A,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_628,B,B,A,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_630,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_631,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_632,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_633,D:120,D,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_635,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_636,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_637,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_638,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_640,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_641,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_642,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_643,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_645,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_646,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_647,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_648,A,A,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_650,B:[NUM]√{[NUM]},B,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_651,A,A,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_652,A,A,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_653,A,A,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_655,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_656,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_657,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_658,B,B,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_660,B,B,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_661,B,B,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_662,B,B,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_663,B,B,B,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_665,C:[NUM]米,C,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_666,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_667,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_668,B,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_670,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_671,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_672,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_673,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_675,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_676,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_677,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_678,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_680,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_681,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_682,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_683,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_685,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_686,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_687,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_688,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_690,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_691,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_692,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_693,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_695,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_696,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_697,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_698,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_700,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_701,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_702,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_703,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_705,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_706,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_707,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_708,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_710,B,B,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_711,B,B,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_712,B,B,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_713,B,B,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_715,B,B,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_716,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_717,A,A,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_718,C,C,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_720,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_721,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_722,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_723,A:30°,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_725,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_726,B,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_727,B,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_728,B,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_730,B,B,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_731,B,B,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_732,B,B,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_733,B,B,D,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_735,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_736,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_737,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_738,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_740,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_741,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_742,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_743,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_745,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_746,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_747,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_748,D,D,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_750,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_751,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_752,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_753,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_755,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_756,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_757,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_758,B,B,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_760,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_761,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_762,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_763,B,B,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_765,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_766,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_767,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_768,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_770,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_771,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_772,A,A,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_773,B,B,C,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_775,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_776,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_777,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_778,A,A,B,,I+T_masked,,Plane Geometry,Area,GeoQA
mv_780,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_781,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_782,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_783,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_785,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_786,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_787,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_788,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_790,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_791,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_792,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_793,A,A,A,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_795,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_796,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_797,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_798,B,B,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_800,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_801,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_802,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_803,A,A,B,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_805,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_806,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_807,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_808,A: 40°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_810,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_811,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_812,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_813,B,B,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_815,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_816,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_817,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_818,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_820,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_821,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_822,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_823,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_825,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_826,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_827,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_828,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_830,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_831,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_832,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_833,C,C,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_835,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_836,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_837,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_838,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_840,C:[NUM]√{[NUM]},C,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_841,C:[NUM]√{[NUM]},C,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_842,C:[NUM]√{[NUM]},C,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_843,B,B,A,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_845,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_846,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_847,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_848,B,B,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_850,B,B,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_851,B,B,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_852,B,B,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_853,B,B,D,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_855,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_856,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_857,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_858,A,A,B,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_860,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_861,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_862,A,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_863,A: 50°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_865,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_866,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_867,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_868,A,A,D,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_870,A: [NUM]°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_871,A: [NUM]°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_872,A: [NUM]°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_873,A: 40°,A,C,,I+T_masked,,Plane Geometry,Angle,GeoQA
mv_875,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_876,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_877,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_878,A,A,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_880,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_881,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_882,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_883,A,A,A,,I+T_masked,,Plane Geometry,Applied,GeoQA
mv_885,B:[NUM]√{[NUM]},B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_886,B:[NUM]√{[NUM]},B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
mv_887,B:[NUM]√{[NUM]},B,C,,I+T_masked,,Plane Geometry,Length,GeoQA
